model,state,observations,dwell_time,estimates,TRUE,mean,median,sd,bias_mean,bias_mean_pp,bias_median,bias_median_pp,coverage_pp
medhmm,3,500,19.5,emiss_var_bar2_1,150,173.1,172.4,6.7,23.1,15.4,22.4,15,0
medhmm,3,500,19.5,emiss_var_bar2_2,75,90.8,90.5,4,15.8,21.1,15.5,20.7,0
medhmm,3,500,19.5,emiss_var_bar2_3,25,33.5,33.4,1.8,8.5,34.1,8.4,33.5,0
medhmm,3,500,19.5,emiss_varmu_bar_1,9,18.1,17.7,3.8,9.1,100.8,8.7,96.2,0.8
medhmm,3,500,19.5,emiss_varmu_bar_2,9,24.7,24,5.8,15.7,174.6,15,167,0
medhmm,3,500,19.5,emiss_varmu_bar_3,9,32.4,31.4,8.2,23.4,259.9,22.4,248.5,0
medhmm,3,500,19.5,emiss_varmu_bar2_1,9,35.2,34,9.2,26.2,291.5,25,278.3,0
medhmm,3,500,19.5,emiss_varmu_bar2_2,9,26.9,26.1,6.5,17.9,198.7,17.1,190,0
medhmm,3,500,19.5,emiss_varmu_bar2_3,9,18.6,18.2,4,9.6,107,9.2,102.2,0.8
medhmm,3,500,19.5,dwell_mu_bar_1,3,3,3,0,0,0.1,0,0.1,91.4
medhmm,3,500,19.5,dwell_mu_bar_2,3,3,3,0,0,0.3,0,0.3,95.3
medhmm,3,500,19.5,dwell_mu_bar_3,3,3,3,0,0,0.2,0,0.2,94.5
medhmm,3,500,19.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,1.1,0,0.9,94.5
medhmm,3,500,19.5,dwell_var_bar_2,0.1,0.1,0.1,0,0,0.1,0,0.1,92.2
medhmm,3,500,19.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,0.2,0,0,96.9
medhmm,3,500,19.5,dwell_varmu_bar_1,0.2,0.2,0.2,0,0,1.8,0,0.1,97.7
medhmm,3,500,19.5,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,3.8,0,1.9,96.1
medhmm,3,500,19.5,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,0.8,0,1.1,94.5
medhmm,3,500,19.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,19.5,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0,0,0.8,0,0.9,96.9
medhmm,3,500,19.5,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0,0,0.8,0,0.9,96.9
medhmm,3,500,19.5,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0,0,0,0,0,98.4
medhmm,3,500,19.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,19.5,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0,0,0,0,0,98.4
medhmm,3,500,19.5,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0,0,0.9,0,0.9,98.4
medhmm,3,500,19.5,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0,0,0.9,0,0.9,98.4
medhmm,3,500,19.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,19.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.4,0.4,0.1,0.2,131.9,0.2,121.6,5.5
medhmm,3,500,19.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.4,0.4,0.1,0.2,137.4,0.2,127.2,4.7
medhmm,3,500,19.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.4,0.4,0.1,0.2,134.4,0.2,124.1,4.7
medhmm,3,500,99.5,emiss_mu_bar_1,10,10,10.1,0.6,0,0.4,0,0.5,100
medhmm,3,500,99.5,emiss_mu_bar_2,30,30,30,0.7,0,0,0,0,100
medhmm,3,500,99.5,emiss_mu_bar_3,60,60,60,0.8,0,0.1,0,0.1,100
medhmm,3,500,99.5,emiss_mu_bar2_1,60,60,60,0.8,0,0,0,0,100
medhmm,3,500,99.5,emiss_mu_bar2_2,30,30,30,0.7,0,0,0,0,100
medhmm,3,500,99.5,emiss_mu_bar2_3,10,9.9,9.9,0.6,-0.1,0.9,-0.1,1,100
medhmm,3,500,99.5,emiss_var_bar_1,20,27.4,27.2,1.6,7.3,36.7,7.2,36,0
medhmm,3,500,99.5,emiss_var_bar_2,60,73.7,73.4,3.5,13.7,22.8,13.4,22.3,0
medhmm,3,500,99.5,emiss_var_bar_3,120,140.1,139.6,5.8,20.1,16.8,19.6,16.3,0
medhmm,3,500,99.5,emiss_var_bar2_1,150,172.5,171.8,6.8,22.5,15,21.9,14.6,0
medhmm,3,500,99.5,emiss_var_bar2_2,75,90.6,90.2,4.1,15.6,20.7,15.2,20.2,0
medhmm,3,500,99.5,emiss_var_bar2_3,25,33.5,33.3,1.9,8.4,33.8,8.3,33.1,0
medhmm,3,500,99.5,emiss_varmu_bar_1,9,17.1,16.7,3.6,8.1,90.3,7.7,85.7,1.6
medhmm,3,500,99.5,emiss_varmu_bar_2,9,23.8,23.1,5.6,14.8,164.1,14.1,156.8,0
medhmm,3,500,99.5,emiss_varmu_bar_3,9,31.5,30.6,8,22.5,250.4,21.6,239.4,0
medhmm,3,500,99.5,emiss_varmu_bar2_1,9,34.6,33.4,9.1,25.6,284.6,24.4,271.4,0
medhmm,3,500,99.5,emiss_varmu_bar2_2,9,26,25.3,6.3,17,189,16.3,180.8,0
medhmm,3,500,99.5,emiss_varmu_bar2_3,9,18.4,17.9,4,9.4,104.2,8.9,99.4,0.8
medhmm,3,500,99.5,dwell_mu_bar_1,4.6,4.6,4.6,0.1,0,0.8,0,0.8,89.1
medhmm,3,500,99.5,dwell_mu_bar_2,4.6,4.6,4.6,0.1,0,0.8,0,0.8,89.8
medhmm,3,500,99.5,dwell_mu_bar_3,4.6,4.6,4.6,0.1,0,0.8,0,0.8,91.4
medhmm,3,500,99.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,3.4,0,0.1,91.4
medhmm,3,500,99.5,dwell_var_bar_2,0.1,0.1,0.1,0,0,9.4,0,5.6,89.8
medhmm,3,500,99.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,5.6,0,2,93.8
medhmm,3,500,99.5,dwell_varmu_bar_1,0.2,0.2,0.2,0,0,4.1,0,6.2,91.4
medhmm,3,500,99.5,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,9.2,0,11.2,93
medhmm,3,500,99.5,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,8.9,0,10.9,91.4
medhmm,3,500,99.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,99.5,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0.1,0,0.4,0,0.4,96.9
medhmm,3,500,99.5,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0.1,0,0.4,0,0.4,96.9
medhmm,3,500,99.5,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0.1,0,0.2,0,0.2,93.8
medhmm,3,500,99.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,99.5,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0.1,0,0.2,0,0.2,93.8
medhmm,3,500,99.5,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0.1,0,0.6,0,0.6,93
medhmm,3,500,99.5,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0.1,0,0.6,0,0.6,93
medhmm,3,500,99.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,99.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.9,0.8,0.6,0.8,449.7,0.6,360.8,0
medhmm,3,500,99.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.9,0.8,0.6,0.8,457.5,0.6,373,0
medhmm,3,500,99.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.9,0.8,0.5,0.7,430.6,0.6,352.2,0
medhmm,3,1000,1.4,emiss_mu_bar_1,10,31.3,31.3,2.3,21.3,213.2,21.3,213,0
medhmm,3,1000,1.4,emiss_mu_bar_2,30,33.4,33.4,2,3.4,11.3,3.4,11.3,81.2
medhmm,3,1000,1.4,emiss_mu_bar_3,60,34.9,34.9,2.3,-25.1,41.8,-25.1,41.8,0
medhmm,3,1000,1.4,emiss_mu_bar2_1,60,35.4,35.4,2.4,-24.6,41.1,-24.6,41.1,0
medhmm,3,1000,1.4,emiss_mu_bar2_2,30,33.3,33.3,2,3.3,10.9,3.3,10.9,89.8
medhmm,3,1000,1.4,emiss_mu_bar2_3,10,31.8,31.8,2.3,21.8,217.7,21.8,217.6,0
medhmm,3,1000,1.4,emiss_var_bar_1,20,435.7,437.2,32.9,415.7,2078.3,417.2,2086,0
medhmm,3,1000,1.4,emiss_var_bar_2,60,483.6,485.1,24.8,423.6,705.9,425.1,708.5,0
medhmm,3,1000,1.4,emiss_var_bar_3,120,467.7,469.8,28,347.7,289.8,349.8,291.5,0
medhmm,3,1000,1.4,emiss_var_bar2_1,150,477.5,479.1,28.4,327.5,218.3,329.1,219.4,0
medhmm,3,1000,1.4,emiss_var_bar2_2,75,500.3,501.9,25.5,425.3,567.1,426.9,569.2,0
medhmm,3,1000,1.4,emiss_var_bar2_3,25,464.8,467.1,33.2,439.8,1759.1,442.1,1768.3,0
medhmm,3,1000,1.4,emiss_varmu_bar_1,9,162.6,157.2,43.9,153.6,1707.2,148.2,1646.2,0
medhmm,3,1000,1.4,emiss_varmu_bar_2,9,152.9,147.9,42.2,143.9,1599.4,138.9,1543.1,0
medhmm,3,1000,1.4,emiss_varmu_bar_3,9,174.6,169.3,44.9,165.6,1839.4,160.3,1781.1,0
medhmm,3,1000,1.4,emiss_varmu_bar2_1,9,178.4,172.8,46.6,169.4,1881.8,163.8,1820.4,0
medhmm,3,1000,1.4,emiss_varmu_bar2_2,9,156.9,151.8,43.4,147.9,1643.6,142.8,1586.5,0
medhmm,3,1000,1.4,emiss_varmu_bar2_3,9,170,164.6,45.4,161,1789.3,155.6,1729.1,0
medhmm,3,1000,1.4,dwell_mu_bar_1,0.4,2.7,2.7,0.2,2.3,636.8,2.3,636,0
medhmm,3,1000,1.4,dwell_mu_bar_2,0.4,2.9,2.9,0.2,2.5,688.1,2.5,687.5,0
medhmm,3,1000,1.4,dwell_mu_bar_3,0.4,2.7,2.7,0.2,2.4,644.5,2.4,643.7,0
medhmm,3,1000,1.4,dwell_var_bar_1,0.1,0.2,0.2,0,0.1,70.4,0.1,69.6,7
medhmm,3,1000,1.4,dwell_var_bar_2,0.1,0.2,0.2,0,0.1,76.2,0.1,75.3,1.6
medhmm,3,1000,1.4,dwell_var_bar_3,0.1,0.2,0.2,0,0.1,77.4,0.1,76.6,7.8
medhmm,3,1000,1.4,dwell_varmu_bar_1,0.2,0.4,0.4,0.1,0.2,108.8,0.2,102.4,9.4
medhmm,3,1000,1.4,dwell_varmu_bar_2,0.2,0.4,0.4,0.1,0.2,120,0.2,114.2,10.9
medhmm,3,1000,1.4,dwell_varmu_bar_3,0.2,0.4,0.4,0.1,0.2,120.4,0.2,114.7,10.2
medhmm,3,1000,1.4,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,1.4,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0.2,0,5.8,0,6.7,95.3
medhmm,3,1000,1.4,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0.2,0,5.8,0,6.7,95.3
medhmm,3,1000,1.4,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0.2,0,1.7,0,1.6,99.2
medhmm,3,1000,1.4,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,1.4,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0.2,0,1.7,0,1.6,99.2
medhmm,3,1000,1.4,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0.2,0,4.3,0,5,93.8
medhmm,3,1000,1.4,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0.2,0,4.3,0,5,93.8
medhmm,3,1000,1.4,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,1.4,gamma_V_int_S1toS3_with_int_S1toS3,0.2,12.4,11.5,4.8,12.2,7185.3,11.3,6649.1,0
medhmm,3,1000,1.4,gamma_V_int_S2toS3_with_int_S2toS3,0.2,12.3,11.4,4.6,12.1,7132.3,11.3,6626.7,0
medhmm,3,1000,1.4,gamma_V_int_S3toS2_with_int_S3toS2,0.2,12.5,11.6,4.8,12.4,7273.6,11.5,6749.7,0
medhmm,3,1000,3.5,emiss_mu_bar_1,10,13,12.9,1.1,3,29.9,3,29.5,27.3
medhmm,3,1000,3.5,emiss_mu_bar_2,30,31.4,31.4,2,1.4,4.7,1.4,4.7,93.8
medhmm,3,1000,3.5,emiss_mu_bar_3,60,55,55,1.7,-5,8.4,-5,8.3,21.1
medhmm,3,1000,3.5,emiss_mu_bar2_1,60,55.2,55.3,1.8,-4.8,8,-4.7,7.9,27.3
medhmm,3,1000,3.5,emiss_mu_bar2_2,30,32.2,32.2,2,2.2,7.4,2.2,7.3,82.8
medhmm,3,1000,3.5,emiss_mu_bar2_3,10,13.1,13.1,1.1,3.1,31.1,3.1,30.7,21.1
medhmm,3,1000,3.5,emiss_var_bar_1,20,51.2,50.8,5.9,31.2,156.1,30.8,154.2,0
medhmm,3,1000,3.5,emiss_var_bar_2,60,251.9,251.4,17.3,191.9,319.9,191.4,318.9,0
medhmm,3,1000,3.5,emiss_var_bar_3,120,206,205.2,13,86,71.6,85.2,71,0
medhmm,3,1000,3.5,emiss_var_bar2_1,150,233.4,232.5,13.7,83.4,55.6,82.5,55,0
medhmm,3,1000,3.5,emiss_var_bar2_2,75,275,274.3,17.4,200,266.6,199.3,265.7,0
medhmm,3,1000,3.5,emiss_var_bar2_3,25,60.8,60.2,6.5,35.8,143.1,35.2,141,0
medhmm,3,1000,3.5,emiss_varmu_bar_1,9,58.1,56.4,14.8,49.1,545.8,47.4,526.4,0
medhmm,3,1000,3.5,emiss_varmu_bar_2,9,153.7,149,39.5,144.7,1607.4,140,1555.2,0
medhmm,3,1000,3.5,emiss_varmu_bar_3,9,133.2,129.3,34.1,124.2,1379.9,120.3,1337.1,0
medhmm,3,1000,3.5,emiss_varmu_bar2_1,9,140.7,136.8,36,131.7,1463.6,127.8,1419.5,0
medhmm,3,1000,3.5,emiss_varmu_bar2_2,9,160.6,155.7,41,151.6,1684.6,146.7,1630.4,0
medhmm,3,1000,3.5,emiss_varmu_bar2_3,9,60,58.1,15.6,51,567.2,49.1,545.5,0
medhmm,3,1000,3.5,dwell_mu_bar_1,1.2,1.6,1.6,0,0.3,24.4,0.3,24.4,0
medhmm,3,1000,3.5,dwell_mu_bar_2,1.2,1.6,1.6,0,0.4,28.7,0.4,28.5,0
medhmm,3,1000,3.5,dwell_mu_bar_3,1.2,1.6,1.6,0,0.3,24.9,0.3,24.9,0
medhmm,3,1000,3.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,4,0,5,65.6
medhmm,3,1000,3.5,dwell_var_bar_2,0.1,0.2,0.2,0,0.1,71,0.1,71.4,7.8
medhmm,3,1000,3.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,2.2,0,1,79.7
medhmm,3,1000,3.5,dwell_varmu_bar_1,0.2,0.1,0.1,0,-0.1,42.2,-0.1,43.4,7.8
medhmm,3,1000,3.5,dwell_varmu_bar_2,0.2,0.1,0.1,0,-0.1,42.1,-0.1,43.5,21.1
medhmm,3,1000,3.5,dwell_varmu_bar_3,0.2,0.1,0.1,0,-0.1,43.8,-0.1,44.9,1.6
medhmm,3,1000,3.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,3.5,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0,0,6.7,0,6.4,86.7
medhmm,3,1000,3.5,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0,0,6.7,0,6.4,86.7
medhmm,3,1000,3.5,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0,0,3.6,0,3.7,90.6
medhmm,3,1000,3.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,3.5,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0,0,3.6,0,3.7,90.6
medhmm,3,1000,3.5,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0,0,3.6,0,3.3,85.2
medhmm,3,1000,3.5,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0,0,3.6,0,3.3,85.2
medhmm,3,1000,3.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,3.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.9,0.9,0.3,0.8,452.7,0.7,430.4,0
medhmm,3,1000,3.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,2.1,2,0.6,1.9,1143.8,1.9,1105,0
medhmm,3,1000,3.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,1,0.9,0.3,0.8,483.6,0.8,459.7,0
medhmm,3,1000,19.5,emiss_mu_bar_1,10,10,10,0.6,0,0.1,0,0.1,100
medhmm,3,1000,19.5,emiss_mu_bar_2,30,30,30,0.7,0,0.1,0,0.1,100
medhmm,3,1000,19.5,emiss_mu_bar_3,60,60,60,0.8,0,0,0,0,100
medhmm,3,1000,19.5,emiss_mu_bar2_1,60,60,60,0.9,0,0,0,0,100
medhmm,3,1000,19.5,emiss_mu_bar2_2,30,30,30,0.7,0,0.1,0,0.1,100
medhmm,3,1000,19.5,emiss_mu_bar2_3,10,10,10,0.6,0,0.2,0,0.2,100
medhmm,3,1000,19.5,emiss_var_bar_1,20,27.6,27.5,1.6,7.6,38.1,7.5,37.4,0
medhmm,3,1000,19.5,emiss_var_bar_2,60,74.6,74.3,3.4,14.6,24.3,14.3,23.8,0
medhmm,3,1000,19.5,emiss_var_bar_3,120,141.3,140.8,5.5,21.3,17.8,20.8,17.3,0
medhmm,3,1000,19.5,emiss_var_bar2_1,150,174.1,173.5,6.5,24.1,16.1,23.5,15.6,0
medhmm,3,1000,19.5,emiss_var_bar2_2,75,91.5,91.1,4,16.5,22,16.1,21.5,0
medhmm,3,1000,19.5,emiss_var_bar2_3,25,33.7,33.5,1.8,8.7,34.7,8.5,34.1,0
medhmm,3,1000,19.5,emiss_varmu_bar_1,9,17.7,17.3,3.7,8.7,96.8,8.3,92.2,0.8
medhmm,3,1000,19.5,emiss_varmu_bar_2,9,25,24.3,5.8,16,177.7,15.3,170,0
medhmm,3,1000,19.5,emiss_varmu_bar_3,9,32.5,31.5,8.2,23.5,261.5,22.5,250.2,0
medhmm,3,1000,19.5,emiss_varmu_bar2_1,9,35.5,34.3,9.2,26.5,294.1,25.3,280.9,0
medhmm,3,1000,19.5,emiss_varmu_bar2_2,9,27.4,26.6,6.6,18.4,203.9,17.6,195.2,0
medhmm,3,1000,19.5,emiss_varmu_bar2_3,9,18.8,18.3,4,9.8,108.6,9.3,103.6,0
medhmm,3,1000,19.5,dwell_mu_bar_1,3,3,3,0,0,0,0,0,94.5
medhmm,3,1000,19.5,dwell_mu_bar_2,3,3,3,0,0,0.1,0,0.1,93
medhmm,3,1000,19.5,dwell_mu_bar_3,3,3,3,0,0,0,0,0,94.5
medhmm,3,1000,19.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,0.2,0,0.1,96.9
medhmm,3,1000,19.5,dwell_var_bar_2,0.1,0.1,0.1,0,0,0,0,0.1,95.3
medhmm,3,1000,19.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,0.7,0,0.6,95.3
medhmm,3,1000,19.5,dwell_varmu_bar_1,0.2,0.2,0.2,0,0,1.4,0,0.4,85.9
medhmm,3,1000,19.5,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,2.4,0,0.6,95.3
medhmm,3,1000,19.5,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,1.1,0,0.7,95.3
medhmm,3,1000,19.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,19.5,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0,0,0,0,0.1,98.4
medhmm,3,1000,19.5,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0,0,0,0,0.1,98.4
medhmm,3,1000,19.5,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0,0,0.3,0,0.3,97.7
medhmm,3,1000,19.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,19.5,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0,0,0.3,0,0.3,97.7
medhmm,3,1000,19.5,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0,0,0.3,0,0.3,99.2
medhmm,3,1000,19.5,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0,0,0.3,0,0.3,99.2
medhmm,3,1000,19.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,19.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.3,0.3,0.1,0.1,82.3,0.1,76.7,35.2
medhmm,3,1000,19.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.3,0.3,0.1,0.1,85.8,0.1,80.2,25.8
medhmm,3,1000,19.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.3,0.3,0.1,0.1,80.2,0.1,74.5,30.5
medhmm,3,1000,99.5,emiss_mu_bar_1,10,10.1,10.1,0.6,0.1,0.6,0.1,0.6,100
medhmm,3,1000,99.5,emiss_mu_bar_2,30,30,30,0.7,0,0,0,0,100
medhmm,3,1000,99.5,emiss_mu_bar_3,60,60,60,0.8,0,0,0,0,100
medhmm,3,1000,99.5,emiss_mu_bar2_1,60,60,60,0.9,0,0,0,0,100
medhmm,3,1000,99.5,emiss_mu_bar2_2,30,30,30,0.7,0,0,0,0,100
medhmm,3,1000,99.5,emiss_mu_bar2_3,10,10,10,0.6,0,0,0,0,100
medhmm,3,1000,99.5,emiss_var_bar_1,20,27.7,27.5,1.6,7.7,38.3,7.5,37.6,0
medhmm,3,1000,99.5,emiss_var_bar_2,60,74.5,74.1,3.5,14.5,24.1,14.1,23.6,0
medhmm,3,1000,99.5,emiss_var_bar_3,120,141.1,140.6,5.6,21.1,17.6,20.6,17.1,0
medhmm,3,1000,99.5,emiss_var_bar2_1,150,174,173.3,6.5,24,16,23.3,15.5,0
medhmm,3,1000,99.5,emiss_var_bar2_2,75,91.4,91,4,16.4,21.8,16,21.3,0
medhmm,3,1000,99.5,emiss_var_bar2_3,25,33.8,33.6,1.9,8.8,35,8.6,34.4,0
medhmm,3,1000,99.5,emiss_varmu_bar_1,9,18.1,17.7,3.8,9.1,100.8,8.7,96.2,0
medhmm,3,1000,99.5,emiss_varmu_bar_2,9,25,24.3,5.8,16,177.9,15.3,170.2,0
medhmm,3,1000,99.5,emiss_varmu_bar_3,9,32.2,31.2,8.1,23.2,257.9,22.2,246.6,0
medhmm,3,1000,99.5,emiss_varmu_bar2_1,9,35,33.9,9.1,26,289,24.9,276.3,0
medhmm,3,1000,99.5,emiss_varmu_bar2_2,9,27,26.3,6.5,18,200.4,17.3,191.9,0
medhmm,3,1000,99.5,emiss_varmu_bar2_3,9,19,18.6,4.1,10.1,111.6,9.6,106.6,0
medhmm,3,1000,99.5,dwell_mu_bar_1,4.6,4.6,4.6,0,0,0.2,0,0.2,95.3
medhmm,3,1000,99.5,dwell_mu_bar_2,4.6,4.6,4.6,0,0,0.4,0,0.4,96.1
medhmm,3,1000,99.5,dwell_mu_bar_3,4.6,4.6,4.6,0,0,0.1,0,0.1,92.2
medhmm,3,1000,99.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,0.3,0,1.2,93
medhmm,3,1000,99.5,dwell_var_bar_2,0.1,0.1,0.1,0,0,1.9,0,1,93
medhmm,3,1000,99.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,0,0,0.8,93.8
medhmm,3,1000,99.5,dwell_varmu_bar_1,0.2,0.2,0.2,0,0,0.4,0,2.4,94.5
medhmm,3,1000,99.5,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,1,0,1,93
medhmm,3,1000,99.5,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,2,0,3.9,93.8
medhmm,3,1000,99.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,99.5,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0,0,0.2,0,0.2,95.3
medhmm,3,1000,99.5,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0,0,0.2,0,0.2,95.3
medhmm,3,1000,99.5,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0,0,0.2,0,0.2,96.9
medhmm,3,1000,99.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,99.5,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0,0,0.2,0,0.2,96.9
medhmm,3,1000,99.5,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0,0,0.2,0,0.2,94.5
medhmm,3,1000,99.5,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0,0,0.2,0,0.2,94.5
medhmm,3,1000,99.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,1000,99.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.6,0.6,0.3,0.4,264.2,0.4,234.7,0
medhmm,3,1000,99.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.6,0.6,0.3,0.5,279.1,0.4,248.4,0
medhmm,3,1000,99.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.6,0.6,0.3,0.4,263.3,0.4,234,0
medhmm,4,200,1.4,emiss_mu_bar_1,10,20.7,20.6,1.3,10.7,106.6,10.6,106.3,0
medhmm,4,200,1.4,emiss_mu_bar_2,30,49,49,2.5,19,63.4,19,63.4,0
medhmm,4,200,1.4,emiss_mu_bar_3,60,49.5,49.5,2.5,-10.5,17.4,-10.5,17.5,0.8
medhmm,4,200,1.4,emiss_mu_bar_4,98,78,78,2.2,-20,20.4,-20,20.4,0
medhmm,4,200,1.4,emiss_mu_bar2_1,98,78.7,78.8,2.2,-19.3,19.7,-19.2,19.6,0
medhmm,4,200,1.4,emiss_mu_bar2_2,60,49.6,49.6,2.5,-10.4,17.3,-10.4,17.3,0
medhmm,4,200,1.4,emiss_mu_bar2_3,30,49.1,49.1,2.6,19.1,63.7,19.1,63.8,0.8
medhmm,4,200,1.4,emiss_mu_bar2_4,10,21,21,1.4,11,110.2,11,109.9,0
medhmm,4,200,1.4,emiss_var_bar_1,20,184.1,183,16.4,164.1,820.6,163,814.9,0
medhmm,4,200,1.4,emiss_var_bar_2,60,1151.5,1152,49.8,1091.5,1819.2,1092,1819.9,0
medhmm,4,200,1.4,emiss_var_bar_3,120,1155,1156.1,49.1,1035,862.5,1036.1,863.4,0
medhmm,4,200,1.4,emiss_var_bar_4,150,583.2,581.9,30.8,433.2,288.8,431.9,287.9,0
medhmm,4,200,1.4,emiss_var_bar2_1,187.5,593.1,591.9,31.4,405.6,216.3,404.4,215.7,0
medhmm,4,200,1.4,emiss_var_bar2_2,150,1173.7,1173.6,51.2,1023.7,682.5,1023.6,682.4,0
medhmm,4,200,1.4,emiss_var_bar2_3,75,1179.9,1181.5,51.3,1104.9,1473.3,1106.5,1475.4,0
medhmm,4,200,1.4,emiss_var_bar2_4,25,203.1,202.1,16.8,178.1,712.2,177.1,708.3,0
medhmm,4,200,1.4,emiss_varmu_bar_1,9,75.8,73.4,19.6,66.8,742.7,64.4,715.1,0
medhmm,4,200,1.4,emiss_varmu_bar_2,9,203.3,195.1,63,194.3,2158.6,186.1,2067.3,0
